1;ADMINISTRADOR;140;Btn Pedidos Involucrados WEXP040;WEXP040;grid1;btn;PedidosInvolucrados;Interno;S
1;ADMINISTRADOR;145;Btn Productos Pedido WEXP050;WEXP050;grid1;btn;ProductosEnPedido;Interno;S
1;ADMINISTRADOR;370;Btn Puntos Entrega;WEXP040;grid1;btn;PuntosEntregaCamion;Interno;S
1;ADMINISTRADOR;308;Btn Rechazar Todo;WFAC002;grid1;btn;RechazarTodo;Interno;S
1;ADMINISTRADOR;342;Btn Regenerar Inventario WINV410;WINV410;grid1;btn;RegenerarInventario;Interno;S
1;ADMINISTRADOR;359;Btn Reimprimir;WCOF070;grid1;btn;Reimprimir;Interno;S
1;ADMINISTRADOR;330;Btn Reportes;WEXP040;grid1;btn;Reportes;Interno;S
1;ADMINISTRADOR;326;Btn Reportes;WREC170;grid1;btn;Reportes;Interno;S
1;ADMINISTRADOR;373;Btn Reprocesar;WPRE410;grid1;btn;BtnReprocesar;Interno;S
1;ADMINISTRADOR;356;Btn Reprocesar;WCOF070;grid1;btn;Reprocesar;Interno;S
1;ADMINISTRADOR;302;Btn Resultados De Ejecucion;WFAC001;grid1;btn;ResultadosDeEjecucion;Interno;S
1;ADMINISTRADOR;172;Btn Saldo DM WREG009;WREG009;grid1;btn;SaldoDM;Interno;S
1;ADMINISTRADOR;348;Btn Seleccionar;WREC176;grid1;btn;Seleccionar;Interno;S
1;ADMINISTRADOR;349;Btn Seleccionar todo;WREC176;grid1;btn;SeleccionarTodo;Interno;S
1;ADMINISTRADOR;333;Btn Sincronizar Tracking;WEXP040;grid1;btn;SincronizarTracking;Interno;S
1;ADMINISTRADOR;319;Btn Tareas Orden;WORT030;grid1;btn;TareasOrden;Interno;S
1;ADMINISTRADOR;222;Btn Ver Descargos;WCDO095;grid1;btn;VerDescargos;Interno;S
1;ADMINISTRADOR;173;Btn Ver Documentos Pendientes WCDO21;WCDO021;grid1;btn;VerDocPend;Interno;S
1;ADMINISTRADOR;146;Btn etiquetas pre-separadas;WREC240;grid1;btn;EtiquetasCrossDocking;Interno;S
1;ADMINISTRADOR;321;Btn habilitar facturacion;WFAC001;grid1;btn;HabilitarFacturacion;Interno;S
1;ADMINISTRADOR;509;BtnPedidosPendientesCamion;WEXP040;grid1;btn;PedidosPendientesCamion;Interno;S
1;ADMINISTRADOR;535;CEXP600_Opt_FL_AUTO_CARGA;CEXP600;Opt;FL;AUTO_CARGAZ;Interno;S
1;ADMINISTRADOR;536;CEXP600_Opt_FL_CTRL_CONTENEDORES;CEXP600;Opt;FL;CTRL_CONTENEDORESZ;Interno;S
1;ADMINISTRADOR;434;CNS000_Section_Access_Consulta;CNS000;Section;Access;Consulta;Interno;S
1;ADMINISTRADOR;435;CNS510_Page_Access_UbicacionProducto;CNS510;Page;Access;UbicacionProducto;Interno;S
1;ADMINISTRADOR;436;CNS520_Page_Access_ProductoUbicacion;CNS520;Page;Access;ProductoUbicacion;Interno;S
1;ADMINISTRADOR;539;COLECTOR RETORNO DE BULTO;EXP610;Page;Access;RetornoBulto;Interno;S
1;ADMINISTRADOR;2;Cambiar Contrase?;WSEG010;Page;Access;CambioPassword;Interno;S
1;ADMINISTRADOR;502;Cambio de Estado;DOC260;Page;Access;CambioEstado;Interno;S
1;ADMINISTRADOR;30;Cola de Impresi?;LIMP010;Page;Access;ImpresionCola;Interno;S
1;ADMINISTRADOR;556;Colector Ingreso a Producci?;PRD200;Page;Access;ColectorContenedorProduccion;Interno;S
1;ADMINISTRADOR;473;Colector PRD010;PRD0010;Page;Access;ColectorRecoleccionCont_0;Interno;S
1;ADMINISTRADOR;472;Colector PRD580;PRD580;Page;Access;ColectorAsociacionDAC_0;Interno;S
1;ADMINISTRADOR;486;Colector PRD600;PRD600;Page;Access;ColectorContenedoresHijos;Interno;S
1;ADMINISTRADOR;555;Colector Preparacion de Producci?;REC560;Page;Access;ColectorRecepcionProduccion;Interno;S
1;ADMINISTRADOR;395;Colector REC500;REC500;Page;Access;ColectorRecepcion;Interno;S
1;ADMINISTRADOR;404;Colector REC510;REC510;Page;Access;Almacenamiento_Agrupado;Interno;S
1;ADMINISTRADOR;402;Colector REC520;REC500;Page;Access;ColectorAlmacenamiento;Interno;S
1;ADMINISTRADOR;401;Colector STO510;STO510;Page;Access;TransferenciaAgrupada;Interno;S
1;ADMINISTRADOR;552;Colector STO520;STO520;Page;Access;TranferenciasEmpresas;Interno;S
1;ADMINISTRADOR;489;Colector ajuste de inventario;INV540;Page;Access;ColectorAjusteInventario;Interno;S
1;ADMINISTRADOR;532;Colector asignacion de carga;EXP610;Page;Access;AsignacionCargas;Interno;S
1;ADMINISTRADOR;560;Colector cambio de Lote;SES520;Page;Access;ColectorCambioLote;Interno;S
1;ADMINISTRADOR;487;Colector control de contenedores;PRD590;Page;Access;ColectorControlContenedor;Interno;S
1;ADMINISTRADOR;523;Colector control de contenedores;PRD0500;Page;Access;ColectorDevolucionDePicking;Interno;S
1;ADMINISTRADOR;531;Colector creacion de camion;EXP600;Page;Access;ColectorCreacionCamion;Interno;S
1;ADMINISTRADOR;524;Colector cross docking;REC530;Page;Access;CrossDocking;Interno;S
1;ADMINISTRADOR;562;Colector de consulta contenedor/producto;CNS530;Page;Access;ContenedorProducto;Interno;S
1;ADMINISTRADOR;461;Colector de ensamblado de f?mula;KIT530;Page;Access;EnsambladoFormula_z;Interno;S
1;ADMINISTRADOR;512;Colector preparacion manual;PRD540;Page;Access;ColectorPreparacionManual;Interno;S
1;ADMINISTRADOR;522;Colector registro de manipuleos;REG580;Page;Access;ColectorRegistroManipuleo_z;Interno;S
1;ADMINISTRADOR;475;Colector registro productos / codigo barras;REG500;Page;Access;ColectorRegistroPoductos;Interno;S
1;ADMINISTRADOR;479;Colector web Descarga de Contenedores;EXP550;Page;Access;ColectorDescargaContenedor;Interno;S
1;ADMINISTRADOR;478;Colectores web seccion contenedores;EXP000;Section;Access;ContenedoresMobile;Interno;S
1;ADMINISTRADOR;561;Consulta de error en el padron;WSTO630;Page;Access;StockProblemaPadron;Interno;S
1;ADMINISTRADOR;85;Control de calidad;WREG000;Section;Access;ControlCalidad;Interno;S
1;ADMINISTRADOR;501;Control documental;DOC000;Section;Access;ControlDocumental_z;Interno;S
1;ADMINISTRADOR;407;DEV520_Page_Access_ColectorAveriasDeposito;DEV520;Page;Access;ColectorAveriasDeposito;Interno;S
1;ADMINISTRADOR;565;Despacho directo;PRE090;Page;Access;PedidosDespacho;Interno;S
1;ADMINISTRADOR;458;Detalle Anulaci?;WPRE520;Page;Access;LogAnulacion;Interno;S
1;ADMINISTRADOR;24;Detalle Dominio;WREG911;Page;Access;DominioDetalle;Interno;S
1;ADMINISTRADOR;499;Detalle Egreso;DOC036;Page;Access;DetalleEgreso;Interno;S
1;ADMINISTRADOR;498;Detalle Ingreso;DOC035;Page;Access;DetalleIngreso;Interno;S
1;ADMINISTRADOR;459;Detalle de Contenedor;WPRE530;Page;Access;Cont;Interno;S
1;ADMINISTRADOR;31;Detalle de Impresion;LIMP010DET;Page;Access;ImpresionDetalles;Interno;S
1;ADMINISTRADOR;497;Documentos;DOC095;Page;Access;Documentos;Interno;S
1;ADMINISTRADOR;500;Documentos Producci?;DOC290;Page;Access;DocumentoProduccion;Interno;S
1;ADMINISTRADOR;23;Dominio;WREG910;Page;Access;Dominios;Interno;S
1;ADMINISTRADOR;517;EXP320_Page_Access_Contenedor_Con_Problema;EXP320;Page;Access;Contenedor_Con_ProblemaZ;Interno;N
1;ADMINISTRADOR;519;EXP330_Page_Access_Pedido_Mostrador;EXP330;Page;Access;Pedido_MostradorZ;Interno;N
1;ADMINISTRADOR;437;EXP500_Page_Access_Particion;EXP500;Page;Access;Particion;Interno;S
1;ADMINISTRADOR;438;EXP510_Page_Access_Consolidacion;EXP510;Page;Access;Consolidacion;Interno;S
1;ADMINISTRADOR;446;EXP550_Page_Access_DescargaContenedores;EXP550;Page;Access;DescargaContenedores;Interno;S
1;ADMINISTRADOR;136;Editar valores en WINV010;WINV010;Sec0;General;Edicion;Interno;S
1;ADMINISTRADOR;336;Edtar detalle de pedido WPRE10;WPRE100;grid1;btn;EditarPedido;Interno;S
1;ADMINISTRADOR;388;El usario tiene permiso para todaslas empresas;GENERAL;;;GENERAL_UsuarioTodasLasEmpresas;Interno;S
1;ADMINISTRADOR;229;General Menu Debugger;GENERAL;Section;Access;DebugMenu;Interno;S
1;ADMINISTRADOR;528;Habilitar consulta de etiquetas;WREC170;grid1;btn;ConsultarEtiquetas;Interno;S
1;ADMINISTRADOR;525;Habilitar modalidad de producto;STO510;Opt;Access;PRODUCTO;Interno;S
1;ADMINISTRADOR;526;Habilitar modalidad de ubicacion;STO510;Opt;Access;ENDERECO;Interno;S
1;ADMINISTRADOR;527;Habilitar recepcion automatica;WREC170;grid1;btn;RecepcionAutomatica_z;Interno;S
1;ADMINISTRADOR;15;Impresoras;WCOF040;Page;Access;ImpresorasConfig;Interno;S
1;ADMINISTRADOR;428;Inventario;INV550;Page;Access;ColectorInvetario;Interno;S
1;ADMINISTRADOR;406;KIT520_Page_Access_ColectorAbastecimientoLineaProducci?;KIT520;Page;Access;ColectorAbastecimientoLineaProducci?_;Interno;S
1;ADMINISTRADOR;13;Label Estilo;WCOF020;Page;Access;EtiquetasEstilo;Interno;S
1;ADMINISTRADOR;3;Mantenedor de Perfiles;WSEG020;Page;Access;Perfiles;Interno;S
1;ADMINISTRADOR;6;Mantenedor de Usuarios;WSEG030;Page;Access;Usuarios;Interno;S
1;ADMINISTRADOR;361;Menu An?isis de Rechazos;WPRE170;Page;Access;AnalisisRechazos;Interno;S
1;ADMINISTRADOR;431;Menu Colector Preparacion;REC000;Section;Access;Preparacion;Interno;S
1;ADMINISTRADOR;396;Menu Colector Recepcion;REC000;Section;Access;Recepcion;Interno;S
1;ADMINISTRADOR;400;Menu Colector Stock;STO000;Section;Access;Stock;Interno;S
1;ADMINISTRADOR;27;Menu Expedici?;LEXP000;Section;Access;Expedicion;Interno;S
1;ADMINISTRADOR;29;Menu Impresion;LIMP000;Section;Access;Impresion;Interno;S
1;ADMINISTRADOR;19;Menu Interfaz;WINT000;Section;Access;Interfaz;Interno;S
1;ADMINISTRADOR;247;Menu Parametrizaci? Recepci?;WPAR000;Section;Access;Recepcion;Interno;S
1;ADMINISTRADOR;33;Menu Recepcion;WREC000;Section;Access;Recepcion;Interno;S
1;ADMINISTRADOR;22;Menu Region;WREG000;Section;Access;Registro;Interno;S
1;ADMINISTRADOR;484;Menu Reportes;WCOF000;Section;Access;ConfiguracionReportes;Interno;S
1;ADMINISTRADOR;269;Menu WFAC000;WFAC000;Section;Access;Facturacion_z;Interno;S
1;ADMINISTRADOR;270;Menu WFAC250;WFAC250;Page;Access;CodigoComponente;Interno;S
1;ADMINISTRADOR;293;Menu WPOR000;WPOR000;Section;Access;Poteria_z;Interno;S
1;ADMINISTRADOR;398;Menu WPRO00;WPRO000;Section;Access;Productividad;Interno;S
1;ADMINISTRADOR;360;Menu WPRO000;WCOF000;Section;Access;Productividad;Interno;S
1;ADMINISTRADOR;363;Menu WPRO010;WPRO010;Page;Access;Productividad;Interno;S
1;ADMINISTRADOR;364;Menu WPRO020;WPRO020;Page;Access;Productividad;Interno;S
1;ADMINISTRADOR;311;Menu configuraci? facturaci?;WFAC000;Section;Access;FacturacionConfiguracion;Interno;S
1;ADMINISTRADOR;26;Menu de Pedidos;LPRE000;Section;Access;Preparacion;Interno;S
1;ADMINISTRADOR;28;Menu de recepcion;LREC000;Section;Access;Recepcion;Interno;S
1;ADMINISTRADOR;12;MenuConfiguracion;WCOF000;Section;Access;Configuracion;Interno;S
1;ADMINISTRADOR;25;MenuStock;LSTO000;Section;Access;Stock;Interno;S
1;ADMINISTRADOR;422;Motivo de Almacenamiento;WREC300;Page;Access;Motivo_Almacenaje_z;Interno;S
1;ADMINISTRADOR;549;No anular preparaciones job nocturno;WPRE450;Page;Access;NoAnularPreparaciones;Interno;S
1;ADMINISTRADOR;429;Opci? salir del sistema colectores;COL000;Page;Access;PanelSalir;Interno;S
1;ADMINISTRADOR;151;PANTALLA WPAR050;WPAR050;Page;Access;TiposUbicaciones;Interno;S
1;ADMINISTRADOR;117;PANTALLA WPAR090;WPAR090;Page;Access;Situaciones;Interno;S
1;ADMINISTRADOR;118;PANTALLA WPAR155;WPAR155;Page;Access;Departamentos;Interno;S
1;ADMINISTRADOR;119;PANTALLA WPAR156;WPAR156;Page;Access;Ciudades;Interno;S
1;ADMINISTRADOR;116;PANTALLA WPAR160;WPAR160;Page;Access;TipoDocumento;Interno;S
1;ADMINISTRADOR;127;PANTALLA WPRE100;WPRE100;Page;Access;Pedido;Interno;S
1;ADMINISTRADOR;139;PANTALLA WPRE101;WPRE101;Page;Access;LineasPedido;Interno;S
1;ADMINISTRADOR;158;PANTALLA WPRE110;WPRE110;Page;Access;EliminarPedidosPendientes;Interno;S
1;ADMINISTRADOR;154;PANTALLA WPRE150;WPRE150;Page;Access;DetallesPedidos;Interno;S
1;ADMINISTRADOR;537;POR060_Section_Access_VehiculosSinAgenda;POR060;Section;Access;VehiculosSinAgenda;Interno;S
1;ADMINISTRADOR;538;POR070_Section_Access_VehiculosSinCamion;POR070;Section;Access;VehiculosSinCamion;Interno;S
1;ADMINISTRADOR;324;PPantalla WPOR020;WPOR020;Section;Access;RegitroSalida;Interno;S
1;ADMINISTRADOR;567;PRD091_Opt_Access_CAJAS;PRD091;Opt;Access;CAJAS;Interno;S
1;ADMINISTRADOR;568;PRD091_Opt_Access_CAJAS/UNIDADES;PRD091;Opt;Access;CAJAS/UNIDADES;Interno;S
1;ADMINISTRADOR;566;PRD091_Opt_Access_PALLETS;PRD091;Opt;Access;PALLETS;Interno;S
1;ADMINISTRADOR;569;PRD091_Opt_Access_UNIDADES;PRD091;Opt;Access;UNIDADES;Interno;S
1;ADMINISTRADOR;513;PRE640_Page_Access_SeguimientoPedido;PRE640;Page;Access;SeguimientoPedido;Interno;S
1;ADMINISTRADOR;554;PRE680_Page_Access_Reabastecimiento;PRE680;Page;Access;Reabastecimiento;Interno;S
1;ADMINISTRADOR;571;PRE700_Page_Access_SeguimientoPedido;PRE700;Page;Access;SeguimientoPedido;Interno;S
1;ADMINISTRADOR;572;PRE750_Page_Access_AnulacionPedido;PRE750;Page;Access;AnulacionPedido;Interno;S
1;ADMINISTRADOR;570;PRO050_Page_Access_ProductividadDiaria;PRO050;Page;Access;ProductividadDiaria;Interno;S
1;ADMINISTRADOR;425;Pantall PRD090 Prep. Picking;PRD090;Page;Access;ColectorPreparacionPicking;Interno;S
1;ADMINISTRADOR;553;Pantalla Anulaciones Pendientes PRE460;PRE460;Page;Access;AnulacionesPendientes;Interno;S
1;ADMINISTRADOR;313;Pantalla Armar Camion Entregas;WEXP012;Page;Access;ArmarEgresoEntrega;Interno;S
1;ADMINISTRADOR;424;Pantalla EXP110;EXP110;Page;Access;Empaquetado;Interno;S
1;ADMINISTRADOR;546;Pantalla Indicadores;WPRO030;Page;Access;Productividad;Interno;S
1;ADMINISTRADOR;409;Pantalla KIT100;KIT100;Page;Access;DefinicionFormula;Interno;S
1;ADMINISTRADOR;410;Pantalla KIT101;KIT101;Page;Access;ArmadoFormula;Interno;S
1;ADMINISTRADOR;411;Pantalla KIT102;KIT102;Page;Access;ConfiguracionFormula;Interno;S
1;ADMINISTRADOR;412;Pantalla KIT110;KIT110;Page;Access;IngresoProduccion;Interno;S
1;ADMINISTRADOR;413;Pantalla KIT120;KIT120;Page;Access;ConfiguracionInstancia;Interno;S
1;ADMINISTRADOR;414;Pantalla KIT130;KIT130;Page;Access;AsociarPedidos-z;Interno;S
1;ADMINISTRADOR;415;Pantalla KIT150;KIT150;Page;Access;Seguimiento;Interno;S
1;ADMINISTRADOR;416;Pantalla KIT151;KIT151;Page;Access;DetSeguimiento;Interno;S
1;ADMINISTRADOR;417;Pantalla KIT170;KIT170;Page;Access;PanelProduccion;Interno;S
1;ADMINISTRADOR;418;Pantalla KIT171;KIT171;Page;Access;Produccion;Interno;S
1;ADMINISTRADOR;419;Pantalla KIT175;KIT175;Page;Access;AjusteCierre;Interno;S
1;ADMINISTRADOR;420;Pantalla KIT180;KIT180;Page;Access;ConsultaPasadas;Interno;S
1;ADMINISTRADOR;421;Pantalla KIT190;KIT190;Page;Access;Lineas;Interno;S
1;ADMINISTRADOR;485;Pantalla KIT191;KIT191;Page;Access;LotesPredefinidos;Interno;S
1;ADMINISTRADOR;494;Pantalla KIT191;KIT191;Page;Access;PredefinirLotes;Interno;S
1;ADMINISTRADOR;17;Pantalla LCON010;LCON010;Page;Access;GestionParametros;Interno;S
1;ADMINISTRADOR;18;Pantalla LCON020;LCON020;Page;Access;CargarParametro;Interno;S
1;ADMINISTRADOR;430;Pantalla PRD510 Reabastecimiento por etapas;PRD510;Page;Access;ReabastecimientoPorEtapas;Interno;S
1;ADMINISTRADOR;463;Pantalla Prueba;PRUEBAFAC;Page;;PRUEBAFAC_Page_Access;Interno;S
1;ADMINISTRADOR;465;Pantalla Prueba recibir;WFACPRUEBARECIBE;Page;;WFACPRUEBARECIBE_Page_Access;Interno;S
1;ADMINISTRADOR;426;Pantalla REG530 Registro Picking;REG530;Page;Access;ColectorRegistroPicking;Interno;S
1;ADMINISTRADOR;520;Pantalla SEG210;SEG210;Page;Access;GestionRecursosZ;Interno;N
1;ADMINISTRADOR;159;Pantalla Tipos de Areas WPAR310;WPAR310;Page;Access;TiposDeAreas;Interno;S
1;ADMINISTRADOR;328;Pantalla Veh?ulos en Deposito WPOR30;WPOR030;Section;Access;vheiculosDeposito;Interno;S
1;ADMINISTRADOR;226;Pantalla WCDO011;WCDO011;Page;Access;CambiosCodigos;Interno;S
1;ADMINISTRADOR;227;Pantalla WCDO012;WCDO012;Page;Access;DetCambiosCodigos;Interno;S
1;ADMINISTRADOR;165;Pantalla WCDO020;WCDO020;Section;Access;SaldoDM;Interno;S
